gender,age_range,city_name,state_name,country_name,user_count,subject,description,link,image_link,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10
male,25-34,San Diego,California,United States,4,"The fabulous life of Snap CEO Evan Spiegel, one of the youngest billionaires in the world",Interesting and quick read. ,http://www.businessinsider.com/fabulous-life-and-career-of-snap-ceo-evan-spiegel?utm_source=facebook&utm_medium=cpc&utm_campaign=auddev-test260/#hes-a-licensed-helicopter-pilot-who-also-enjoys-flower-arranging-his-signature-shirt-is-a-james-perse-white-v-neck-which-retails-for-60-26,http://static1.businessinsider.com/image/586c015eee14b62b008b63de-1190-625/the-fabulous-life-of-snap-ceo-evan-spiegel-one-of-the-youngest-billionaires-in-the-world.jpg,youngest,world,venture,startups,spiegel’s,spiegel,Snapchat,Snap Inc,Snap,one
male,25-34,San Diego,California,United States,3,Duke's Restaurants,"If you're by the beach, you might as well enjoy lunch or dinner at Duke's. Super fun, surf vibe restaurant. Locations in Hawaii, San Diego, and Huntington Beach. ",http://www.dukesrestaurants.com/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/9ec83ca1-92da-4de1-9709-d402e4a13552_1630476429808_7785ff8b_a9b1_47c0_a701_2a881415df70.jpg,San,la,Jolla,Food,Diego,views,surf,Restaurants,restaurant,ocean
female,25-34,San Diego,California,United States,6,G.O.A.T. (feat. Aroc),G.O.A.T.,https://soundcloud.com/ericbellinger/goat-feat-aroc,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/a797b037-c9de-40ed-a5ba-f640b2bae029_1630476610649_097d35f0_e0ed_4972_be9a_d09b46baad8c.jpg,music,Goat,banger,rap,chill,song,tracks,soundcloud,sound,songs
female,25-34,San Diego,California,United States,3,"I, Tonya (2017)","A compelling movie about one of the more controversial incidents in sports history. One part comedy, two parts tragedy. ",http://www.imdb.com/title/tt5580036/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/1f925e6c-23d2-4655-96ed-e5dde8e06ff1_1630473956136_a8509f99_9326_4f2a_af53_6d771432ae24.jpg,skating,Must watch,movie,intense,Funny,award,acclaimed,winning,TRUE,Tonya
male,18-24,San Diego,California,United States,2,Kupla - emerald x Biggie Smalls - Suicidal Thoughts,I'm starting to become a fan of lo-fi. Chill music and great to play while working. Dope cross/mix featuring Biggie verse ,https://youtu.be/jAxaJ3dorXQ,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/3f93bcd9-a0ad-4462-8b08-02c67a7c4f48_1630474584707_34e9537d_0926_4130_a8da_fe5262ba0674.jpg,Thoughts,Suicidal,story telling,Song,Smalls,sad,old school,music,lofi,lo-fi
female,25-34,San Diego,California,United States,1,Workin' Moms | Netflix ,Soooo funny! All the moms are so badass and funny and relatable. Great show to watch with friends or girls night,https://www.netflix.com/title/80198991,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/422af937-5091-4bdc-b34f-7ffffaf8ecf6_1630474638643_ea6dafdb_9359_407b_84d3_2cb36bc22d6f.jpg,watch TV,stream,Netflix and chill,Netflix,Hilarious,funny,Comedy,,,
female,25-34,San Diego,California,United States,6,"Lil Pump - ""Gucci Gang"" (Official Music Video)",This music video is wild. ,https://www.youtube.com/watch?v=4LfJnj66HVQ,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/6aaa113d-bcae-4a82-b618-1d21928f9188_1630475409669_9a4c3366_9e02_46be_8eca_b5b5b5ebcb3f.jpg,videos,video,songs,song,rap,Pump,party,Music,lilpump,Lil
male,18-24,Pasadena,California,United States,1,Roy Woods - Instinct ft. MADEINTYO (Official Video),,https://www.youtube.com/watch?v=_5lUSTmkM_0,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/e6fb0673-cc81-4d86-b366-c054359d5e95_1630477846191_3b5b9145_33c2_4413_956e_a22b9cd70741.jpg,Woods,Wavey,Video,TPC,Roy Woods,Roy Wood,Roy,Prezident,PLAZA,PARTYNEXTDOOR
male,25-34,San Diego,California,United States,1,Lewis Capaldi - Before You Go (Lyric Video),This hits deep,https://www.youtube.com/watch?v=QpljgJPFWl8,https://www.udiscovermusic.com/wp-content/uploads/2019/07/Lewis-Capaldi-Bruises-press-shot-01-1000-1.jpg,sad,moving,male vocals,guitar,good lyrics,feels,pop,music,Video,Vertigo
female,18-24,San Diego,California,United States,1,State of Sound - Somebody Like Me ft. ORKID,"The girl's voice is so melodic, and the music is soothing. Great combo",https://www.youtube.com/watch?v=IJd3hmK3igs,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/6d5f7ecd-c5da-4b17-b1b1-0f90366922e2_1630475459669_1f8a77c5_c844_418e_b71c_41e624a9e725.jpg,happy,good vibes,soothing,tropical house,relaxed,melodic,female vocals,female lead,edm,chill house music
male,25-34,San Diego,California,United States,5,Sasha Sloan - Runaway,Chill indie music. Love Sasha Sloan!,https://www.youtube.com/watch?v=t8YHNDhUuQE,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/160872f1-6fed-4e5f-8f4c-9f982f688764_1630473774637_e0a42c34_5fdd_46b4_9448_12c918101754.jpg,indie,songs with good lyrics,songs,song,soft,Sloan,sasha sloan runaway lyrics,sasha sloan runaway,sasha sloan,sasha runaway
male,18-24,San Diego,California,United States,1,DIVINO | Divino - Sorbet Filled Fruit,,http://lovedivino.com/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/86e86419-8eb1-4aff-879f-d23c7d1b3c29_1630475977284_640fc73f_2e29_4bfe_b7ea_17283badb7b6.jpg,vegan dessert,treat,sorbet filled fruit,Sorbet,ice,gelato made in italy,gelato,Fruit,Food,Filled
female,18-24,Goodyear,Arizona,United States,2,Little Women,"One of the best films I’ve seen in a while. Slow building but incredible, emotional filmmaking ",https://www.littlewomen.movie/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/2e103be1-9ef9-47ec-a6a3-cf155a8a2cb9_1630474247477_a3929431_c7d4_4c30_8649_04b99659fffd.jpg,movie,critically acclaimed,Women,Website,timothee chalamet,tear jerker,Sony,sensational,Pictures,phenomenal
male,18-24,San Diego,California,United States,3,"Jay Rock, Kendrick Lamar, Future, James Blake - King's Dead (Pseudo Video)",,https://www.youtube.com/watch?v=3Po4tZ_kfcU,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/247b1c2d-71c6-4d77-9089-08f560910378_1630474051135_9d8ecfd9_bf88_4512_9bd7_390ac96ce5f7.jpg,Banger,Kendrick Lamar,James,Blake,Video,Top,Rock,Records,Pseudo,Music
female,25-34,San Diego,California,United States,1,Queen - Under Pressure (Official Video),"On a Queen binge right now, and this is probably my favorite track from the iconic group. ",https://www.youtube.com/watch?v=a01QQZyl-_I,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/559362ea-3912-4023-9459-d24a7009468f_1630475001801_185078de_c9b9_4dc2_91c1_3c4694a3612f.jpg,classic rock,under pressure,songs with good lyrics,songs about life,seventies music,motivational,motivation,hits,good lyrics,classic music
male,25-34,San Diego,California,United States,1,º We Disappeared º - Human Barbie,Expand your music taste,https://soundcloud.com/therealhumanbarbie/we-disappeared,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/cccbc702-b827-4d32-9305-f0d0c15d4887_1630477347251_2278da2b_57e6_463c_8d4e_06d9c282c9d1.gif,weird,We,Unique,soundcloud,psych folk,pretty,music,indie,human barbie,glow
female,18-24,Glen Cove,New York,United States,1,Short Term 12 (2013),An emotionally heartfelt drama that will move you to tears.,http://www.imdb.com/title/tt2370248/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/d122fcb5-7127-4dca-8704-2f92c18c90a9_1630477425765_051851a4_91f2_4e36_aa73_5e7d4b3833a3.jpg,emotional,powerful,drama,sad,movies,movie,indie,independent,films,film
female,18-24,Hopkins,Minnesota,United States,1,Home - San Diego Crew Classic®,"This is the biggest regatta on the west coast. Every team from around the nation will be there. There are also lots of food venders, a beer garden, and shops. It takes place on Mission Bay. It is a two day race: April 6th & 7th. The rowing season starts here!",https://crewclassic.org/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/ce51b694-723a-4285-b175-62bbc317e02b_1630477375825_ad0c6e27_60fa_4ca4_b3e4_7c3f6455e42e.jpg,Rowing,Events,Crew,Fun things to do in San Diego,Fun things to do,USD,UCSD,Sunshine,Sun,Sports
male,25-34,Los Angeles,California,United States,1,JFK Moon Speech,"I'm a big speech guy, and this up there as one of the most intelligent, truthful, and motivational speeches ever.",https://www.youtube.com/watch?v=th5A6ZQ28pE,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/e7a78598-1ebd-403e-bfde-1b90b310a9f6_1630477857186_cf9a684d_2504_4710_a8b0_1ec3564bd293.jpg,inspirational,technology,Speech,motivational,JFK,challenges,We,the money,Stars and Moons,Stars
male,18-24,San Diego,California,United States,1,Hilliard - Somebody Be You [EDMS Release],,https://www.youtube.com/watch?v=zd95Jdcizgo,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/0c773b29-132c-4aad-b9e2-8ec91c9b0245_1630473595663_d28d5c23_6163_4724_a84b_1cb640d2688f.jpg,upbeat,fun,summer jams,poppy,happy,Electronic,edm,chill,catchy,music
male,25-34,San Diego,California,United States,10,"I, Tonya (2017)","A compelling movie about one of the more controversial incidents in sports history. One part comedy, two parts tragedy. ",http://www.imdb.com/title/tt5580036/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/1f925e6c-23d2-4655-96ed-e5dde8e06ff1_1630473956136_a8509f99_9326_4f2a_af53_6d771432ae24.jpg,skating,Must watch,movie,intense,Funny,award,acclaimed,winning,TRUE,Tonya
male,25-34,Goodyear,Arizona,United States,1,Ex Machina (2014),Intense sci fi movie about the ethics of artificial intelligence will have you and your friends debating for hours. ,http://www.imdb.com/title/tt0470752/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/93ba8001-ed09-4d3d-9c60-4855b6cae8a7_1630476215142_ea7abb25_dbe7_4d1b_88e8_0dc5ea386f3a.jpg,trippy,Machina,intelligence,artificial,trip,think,smart,science,sci-fi,sci
male,18-24,San Diego,California,United States,3,Tender Greens ,"Delicious, high quality, nutritious food. A bit on the pricier side for causal dining.",https://www.tendergreens.com,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/5931aecd-e8b1-4ba2-b8eb-1214d7dc9dcf_1630475073829_0154dc55_cb60_454d_ba74_d12dedd9eade.jpg,healthy,restaurants,quality,food,vegetables,tasty,lunch,Greens,casual,Tender
male,18-24,San Diego,California,United States,2,Trigxli - Not Alright,Chill hip-hop track. ,https://www.youtube.com/watch?v=W3IEk46guWs,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/e28eea5a-4cb0-4e8e-913b-e3425837d6f5_1630477763242_5de89839_fc39_4087_a6bb_37fb57f9b71d.jpg,Trigxli Not Alright,Trigxli – Not Alright,Trigxli,songs,song,r&b songs,r&b music,r&b,r,pop music
female,18-24,Hopkins,Minnesota,United States,1,"Keeper of the Plains | Wichita, Kansas","This sculpture stands at the joining of the Big and Little Arkansas Rivers in downtown Wichita. Created by Native American artist Blackbear Bosin (1921-1980), the sculpture is accompanied by a daily evening ceremony to light the fires at its base. Worth seeing if you are in Wichita!",https://www.visitwichita.com/listing/keeper-of-the-plains/28029/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/0a313dae-9d06-4b73-936e-664d9284f348_1630473547176_d764e63a_fdb1_4e0b_ad31_f834ae903ecf.jpg,wichita,water,things to see,sculpture,riverfront,river,outdoors,outdoor,kansas,fire
male,25-34,San Diego,California,United States,2,Mind Power – How to Train Your Subconscious Mind to Achieve the Impossible - MotivationGrid,I am a firm believer in our ability to train the subconscious mind through deliberate daily practice. This article is a good reminder of a couple of the things we can do to reinforce positive thoughts and feelings,https://motivationgrid.com/mind-power-train-subconscious-mind-achieve-impossible/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/35c7706d-3ddc-4f63-9b5a-1496e9dead8f_1630474393311_f75dc2f0_8156_4f71_9449_30def856bb0f.jpg,motivation,train the mind,Train,success,Subconscious,Self Help,quick read,Mind,Your,Psychology
male,25-34,San Diego,California,United States,1,"no body, no crime - Taylor Swift",,https://www.youtube.com/watch?v=Od-dbkwaiwM,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/c51f8810-1d8f-446b-95c1-6fed87391e41_1630477204273_db75977a_a719_4146_980e_1546d9437bd4.jpg,soft rock,soft,slow,relaxed,music,guitar,good lyrics,Folk music,folk,female vocals
female,18-24,San Diego,California,United States,1,Modern English - I Melt With You (Official Video),The classic. ,https://www.youtube.com/watch?v=LuN6gs0AJls,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/5ae7f474-310e-467a-9aac-fbc95c13b12f_1630475101147_3741c820_450b_4c54_9da2_da57158a1613.jpg,romantic,upbeat,romance,old,Modern,happy,fun,feel-good,cute,video
female,25-34,San Diego,California,United States,1,Spotlight (2015),"A really, really, really good historical drama about how the Boston Globe uncovered a huge child molestation scandal at the Catholic Church. Beyond great acting, and an even more compelling storyline. ",http://www.imdb.com/title/tt1895587/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/59fc0f95-8700-4bba-a52a-62dbd7085496_1630475089156_231a405b_ede1_40d4_9957_493bae1c3ad8.jpg,scandal,mystery,movie,Boston,TRUE,thriller,story,stories,Spotlight,show
female,25-34,Dallas,Texas,United States,1,Easy Ways To Shop And Live More Sustainably,It can be hard adjusting your life to live more sustainable. Here are a few simple tricks to help you in your transition.,https://medium.com/@amandamirus/easy-ways-to-shop-and-live-more-sustainably-df1cf42f3ecb,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/bde24d84-2882-48c9-8d7b-5ab817594ab0_1630477061394_4a06fb3d_8510_464f_9121_77e16b9b1966.jpg,trendy,tips,sustainable living,sustainable,recycle,minimal lifestyle,minimal,life hacks,go green,fast fashion
female,25-34,San Ramon,California,United States,1,Amazon.com: Wall Art Decor Prints Framed Canvas Wall Art Decorations Geometric Abstraction Home and Office Decor 12 inches Width by 16 inches Wall Art for Bedroom Living Room: Posters & Prints,Beautiful colors and high quality. Long lasting. ,https://www.amazon.com/gp/aw/d/B08CXK9D9J?psc=1&ref=ppx_pop_mob_b_asin_title,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/4f72e053-4e1a-4695-9015-0e704741b1af_1630474891745_4fd8aecc_e7aa_4b32_8124_84aa2975a203.jpg,room,decor,bedroom,,,,,,,
male,25-34,San Diego,California,United States,2,Fairmont Grand Del Mar,Luxury resort & spa in San Diego. ,http://www.fairmont.com/san-diego/,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/90b61901-801d-43df-9da2-2d3ee87b0351_1630476156311_c3ae97d7_edee_486e_8697_3dd1eaadbcb0.jpg,Resort,vacation,travel,spots,spa,San,resorts,places,Mar,luxury resorts
male,25-34,San Diego,California,United States,5,"Skrillex & Damian ""Jr. Gong"" Marley - Make It Bun Dem [OFFICIAL VIDEO]",its hot... classic dubstep,https://www.youtube.com/watch?v=BGpzGu9Yp6Y,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/0079ba4c-210a-4bc1-a07d-674c79dd399b_1630473352618_0883a68c_0c77_4b5d_9186_ca612a734941.jpg,Marley,VIDEO,Skrillex,Reggae (Musical Genre,make it bun dem,Make,Jr,It,Gong,Dubstep (Musical Genre
male,25-34,San Diego,California,United States,1,Max Styler - Sleep Alone (feat. Ella Boh) | Dim Mak Records,Another chill banger edm. Love this vibe ,https://www.youtube.com/watch?v=2D_hpgbJr44,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/99774a7a-a065-42a7-b9d6-cc5828a384cc_1630476326831_9f2e46c8_7214_4c3b_8d93_23aa6b2fee7a.jpg,relaxed,laidback,edm,chill edm,chill,music,Styler,sleep alone ella boh,sleep alone,Sleep
male,25-34,San Diego,California,United States,4,Martin Garrix - Animals,Throwback to a forever house classic,https://soundcloud.com/martingarrix/martin-garrix-animals-original,https://www.youredm.com/wp-content/uploads/2013/06/Screen-Shot-2013-05-05-at-02.25.5711.png,Throwback,Martin garrix,House,Classic,soundcloud,Rage,music,Martin,Garrix,Electro
male,18-24,San Diego,California,United States,2,MAKE IT SUPERIOR WITH KING,This is genius,https://youtu.be/-rYZwYEpCds,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/62194ec8-304c-49ae-9d61-6bc3bfa29516_1630475241906_3bf7d5d9_89a4_48b8_b186_58c4102d8e0a.gif,Genius,mma,Funny,Commercial,Clever,superior,snacks,onion,notorious,mixed marti
male,25-34,San Diego,California,United States,1,P R E MO N I T I O N :) E D I T,So underrated....,https://soundcloud.com/key-sung/p-r-e-mo-n-i-t-i-o-e-d-i-t,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/00915a6b-b490-494a-a708-80126896e380_1630473354617_868a33ea_6231_4080_95e1_9223641c1f59.jpg,tracks,soundcloud,sexy,R&B,Premonition,oscar key sung,music,,,
male,55-64,Nashville,Tennessee,United States,1,"Subway® Restaurants - Sandwiches, Salads, Wraps & More ...","Starting November 1 to December 31, we are promoting via smart receipt a free 6-inch sub (redeemable January 1 – February 13) with a purchase of $25 gift card.",https://restaurants.subway.com/united-states/tx/troy/1610-cotton-gin-road,https://fantastic-item-background-images.s3.us-west-2.amazonaws.com/26a10eee-02bd-49d7-b305-efb0674346c4_1630474089663_a7f6b57a_93fa_4c72_a6a3_1fe5b592b3ed.jpg,subway,restaurant,healthy food,free,Food and Beverage,food,6-inch,,,
